,database,engine,test_name,test_type,cpus,indexed_table,was_indexed,result_size,query,query_type,table_size,real,user,sys
238,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.023,0.01,0.005
239,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.023,0.004,0.01
240,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.022,0.0,0.015
241,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.023,0.004,0.01
242,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.015,0.006,0.007
243,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.014,0.0,0.012
244,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.014,0.0,0.012
245,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.015,0.007,0.007
246,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.014,0.004,0.009
247,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.016,0.007,0.006
248,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.014,0.006,0.007
249,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.014,0.006,0.006
250,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.016,0.012,0.0
251,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.015,0.0,0.013
252,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,True,989,clients_1000_all,ALL,1000,0.014,0.0,0.012
253,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.014,0.004,0.008
254,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.014,0.0,0.013
255,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.014,0.005,0.009
256,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.013,0.004,0.008
257,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.013,0.0,0.011
258,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.014,0.004,0.008
259,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.014,0.0,0.012
260,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.013,0.004,0.008
261,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.014,0.005,0.008
262,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.014,0.005,0.008
263,MySQL,InnoDB,group_by_order,select,2,clients_100_all,True,100,clients_100_all,ALL,100,0.014,0.005,0.008
264,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.012,0.005,0.006
265,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.014,0.0,0.012
266,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.014,0.004,0.008
267,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.013,0.004,0.008
268,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.014,0.007,0.006
269,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.013,0.008,0.004
270,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.012,0.0,0.012
271,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.014,0.007,0.006
272,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.014,0.004,0.009
273,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.013,0.008,0.004
274,MySQL,InnoDB,group_by_order,select,2,clients_10_all,True,10,clients_10_all,ALL,10,0.013,0.006,0.006
275,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.013,0.008,0.004
276,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.013,0.004,0.008
277,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.013,0.007,0.005
278,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.014,0.006,0.007
279,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.014,0.009,0.004
280,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.013,0.0,0.012
281,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.012,0.004,0.008
282,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.014,0.005,0.009
283,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.014,0.004,0.009
284,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.012,0.004,0.008
285,MySQL,InnoDB,group_by_order,select,2,clients_1_all,True,1,clients_1_all,ALL,1,0.014,0.006,0.007
286,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.618,0.176,0.05
287,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.631,0.186,0.042
288,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.645,0.192,0.035
289,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.615,0.184,0.046
290,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.622,0.183,0.046
291,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.636,0.187,0.037
292,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.608,0.19,0.036
293,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.617,0.188,0.047
294,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.625,0.185,0.042
295,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.614,0.191,0.041
296,MySQL,InnoDB,group_by_order,select,2,clients_base_all,True,923828,clients_base_all,ALL,10000000,3.609,0.177,0.049
297,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.7,0.085,0.015
298,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.617,0.074,0.026
299,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.629,0.071,0.027
300,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.685,0.086,0.012
301,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.662,0.073,0.026
302,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.656,0.079,0.021
303,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.673,0.074,0.025
304,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.628,0.071,0.027
305,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.625,0.081,0.022
306,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.628,0.075,0.025
307,MySQL,InnoDB,group_by_order,select,2,clients_1000000_all,False,361802,clients_1000000_all,ALL,1000000,1.617,0.076,0.022
308,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.161,0.016,0.016
309,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.163,0.022,0.009
310,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.165,0.019,0.014
311,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.16,0.016,0.015
312,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.162,0.026,0.006
313,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.163,0.01,0.02
314,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.161,0.023,0.009
315,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.162,0.022,0.008
316,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.161,0.013,0.019
317,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.161,0.014,0.017
318,MySQL,InnoDB,group_by_order,select,2,clients_100000_all,False,72478,clients_100000_all,ALL,100000,0.162,0.016,0.016
319,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.028,0.006,0.009
320,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.027,0.004,0.011
321,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.027,0.0,0.015
322,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.028,0.007,0.01
323,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.027,0.006,0.009
324,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.027,0.011,0.004
325,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.027,0.008,0.007
326,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.028,0.004,0.012
327,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.027,0.004,0.011
328,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.027,0.006,0.009
329,MySQL,InnoDB,group_by_order,select,2,clients_10000_all,False,9384,clients_10000_all,ALL,10000,0.027,0.003,0.012
330,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.016,0.007,0.007
331,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.016,0.005,0.009
332,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.016,0.005,0.009
333,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.016,0.004,0.01
334,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.016,0.011,0.002
335,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.015,0.008,0.005
336,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.014,0.006,0.006
337,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.015,0.007,0.006
338,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.016,0.004,0.009
339,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.015,0.002,0.01
340,MySQL,InnoDB,group_by_order,select,2,clients_1000_all,False,989,clients_1000_all,ALL,1000,0.016,0.004,0.009
341,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.014,0.005,0.008
342,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.014,0.006,0.006
343,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.014,0.004,0.009
344,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.014,0.0,0.012
345,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.013,0.0,0.012
346,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.015,0.007,0.007
347,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.014,0.006,0.007
348,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.014,0.004,0.009
349,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.014,0.004,0.008
350,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.014,0.004,0.009
351,MySQL,InnoDB,group_by_order,select,2,clients_100_all,False,100,clients_100_all,ALL,100,0.014,0.004,0.008
352,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.015,0.008,0.006
353,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.014,0.007,0.006
354,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.013,0.0,0.012
355,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.013,0.004,0.008
356,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.014,0.006,0.007
357,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.015,0.008,0.006
358,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.015,0.004,0.01
359,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.014,0.0,0.013
360,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.016,0.004,0.01
361,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.014,0.007,0.005
362,MySQL,InnoDB,group_by_order,select,2,clients_10_all,False,10,clients_10_all,ALL,10,0.014,0.007,0.006
363,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.014,0.004,0.009
364,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.014,0.005,0.008
365,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.014,0.009,0.004
366,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.014,0.005,0.009
367,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.013,0.006,0.007
368,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.013,0.004,0.008
369,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.014,0.0,0.013
370,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.015,0.006,0.008
371,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.014,0.0,0.013
372,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.015,0.007,0.007
373,MySQL,InnoDB,group_by_order,select,2,clients_1_all,False,1,clients_1_all,ALL,1,0.015,0.006,0.008
374,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.779,0.196,0.036
375,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.447,0.197,0.029
376,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.466,0.214,0.019
377,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.402,0.198,0.033
378,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.355,0.172,0.057
379,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.394,0.187,0.042
380,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.408,0.174,0.058
381,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.468,0.228,0.005
382,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.519,0.2,0.03
383,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.428,0.182,0.048
384,MySQL,InnoDB,group_by_order,select,2,clients_base_all,False,923828,clients_base_all,ALL,10000000,17.411,0.184,0.049
385,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.563,0.071,0.025
386,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.553,0.09,0.004
387,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.567,0.081,0.014
388,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.555,0.084,0.013
389,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.56,0.077,0.018
390,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.557,0.074,0.021
391,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.561,0.081,0.015
392,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.56,0.072,0.021
393,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.554,0.082,0.012
394,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.555,0.067,0.029
395,MySQL,InnoDB,group_by_order,select,4,clients_1000000_all,True,361802,clients_1000000_all,ALL,1000000,0.558,0.079,0.016
396,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.09,0.016,0.012
397,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.091,0.019,0.011
398,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.091,0.018,0.011
399,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.09,0.014,0.014
400,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.091,0.019,0.01
401,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.089,0.019,0.011
402,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.093,0.024,0.006
403,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.091,0.024,0.006
404,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.091,0.022,0.007
405,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.092,0.015,0.015
406,MySQL,InnoDB,group_by_order,select,4,clients_100000_all,True,72478,clients_100000_all,ALL,100000,0.09,0.022,0.007
407,MySQL,InnoDB,group_by_order,select,4,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.021,0.004,0.01
408,MySQL,InnoDB,group_by_order,select,4,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.022,0.005,0.01
409,MySQL,InnoDB,group_by_order,select,4,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.022,0.004,0.01
410,MySQL,InnoDB,group_by_order,select,4,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.022,0.009,0.005
411,MySQL,InnoDB,group_by_order,select,4,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.023,0.01,0.006
412,MySQL,InnoDB,group_by_order,select,4,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.024,0.012,0.004
413,MySQL,InnoDB,group_by_order,select,4,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.023,0.009,0.005
414,MySQL,InnoDB,group_by_order,select,4,clients_10000_all,True,9384,clients_10000_all,ALL,10000,0.025,0.0,0.016
